ticker,source_file,metric,value
AIG,AIG.xlsx,events_with_post_results,41
AIG,AIG.xlsx,eps_surprise_vs_1d_return_corr,0.1996668777472138
AIG,AIG.xlsx,dimension,count
AIG,AIG.xlsx,earnings_events_total,41
AIG,AIG.xlsx,events_with_post_price_outcomes,41
AIG,AIG.xlsx,events_missing_post_price_outcomes,0
AIG,AIG.xlsx,events_missing_eps_estimate,0
AEP,AEP.xlsx,earnings_events,41
AEP,AEP.xlsx,events_with_post_results,41
AEP,AEP.xlsx,eps_surprise_vs_1d_return_corr,-0.08718273949008633
AEP,AEP.xlsx,dimension,count
AEP,AEP.xlsx,earnings_events_total,41
AEP,AEP.xlsx,events_with_post_price_outcomes,41
AEP,AEP.xlsx,events_missing_post_price_outcomes,0
AEP,AEP.xlsx,events_missing_eps_estimate,0
CMS,CMS.xlsx,earnings_events,41
CMS,CMS.xlsx,events_with_post_results,41
CMS,CMS.xlsx,eps_surprise_vs_1d_return_corr,0.004399705679125983
CMS,CMS.xlsx,dimension,count
CMS,CMS.xlsx,earnings_events_total,41
CMS,CMS.xlsx,events_with_post_price_outcomes,41
CMS,CMS.xlsx,events_missing_post_price_outcomes,0
CMS,CMS.xlsx,events_missing_eps_estimate,0
CVS,CVS.xlsx,earnings_events,41
CVS,CVS.xlsx,events_with_post_results,41
CVS,CVS.xlsx,eps_surprise_vs_1d_return_corr,0.2744263374613399
CVS,CVS.xlsx,dimension,count
CVS,CVS.xlsx,earnings_events_total,41
CVS,CVS.xlsx,events_with_post_price_outcomes,41
CVS,CVS.xlsx,events_missing_post_price_outcomes,0
CVS,CVS.xlsx,events_missing_eps_estimate,0
EBAY,EBAY.xlsx,earnings_events,40
EBAY,EBAY.xlsx,events_with_post_results,40
EBAY,EBAY.xlsx,eps_surprise_vs_1d_return_corr,0.1808493529458416
EBAY,EBAY.xlsx,dimension,count
EBAY,EBAY.xlsx,earnings_events_total,40
EBAY,EBAY.xlsx,events_with_post_price_outcomes,40
EBAY,EBAY.xlsx,events_missing_post_price_outcomes,0
EBAY,EBAY.xlsx,events_missing_eps_estimate,0
AMCR,AMCR.xlsx,earnings_events,27
AMCR,AMCR.xlsx,events_with_post_results,27
AMCR,AMCR.xlsx,eps_surprise_vs_1d_return_corr,0.1573280822344654
AMCR,AMCR.xlsx,dimension,count
AMCR,AMCR.xlsx,earnings_events_total,27
AMCR,AMCR.xlsx,events_with_post_price_outcomes,27
AMCR,AMCR.xlsx,events_missing_post_price_outcomes,0
AMCR,AMCR.xlsx,events_missing_eps_estimate,0
CDNS,CDNS.xlsx,earnings_events,40
CDNS,CDNS.xlsx,events_with_post_results,40
CDNS,CDNS.xlsx,eps_surprise_vs_1d_return_corr,0.2170285152368948
CDNS,CDNS.xlsx,dimension,count
CDNS,CDNS.xlsx,earnings_events_total,40
CDNS,CDNS.xlsx,events_with_post_price_outcomes,40
CDNS,CDNS.xlsx,events_missing_post_price_outcomes,0
CDNS,CDNS.xlsx,events_missing_eps_estimate,0
AEE,AEE.xlsx,earnings_events,41
AEE,AEE.xlsx,events_with_post_results,41
AEE,AEE.xlsx,eps_surprise_vs_1d_return_corr,0.2027789113486539
AEE,AEE.xlsx,dimension,count
AEE,AEE.xlsx,earnings_events_total,41
AEE,AEE.xlsx,events_with_post_price_outcomes,41
AEE,AEE.xlsx,events_missing_post_price_outcomes,0
AEE,AEE.xlsx,events_missing_eps_estimate,0
CCI,CCI.xlsx,earnings_events,41
CCI,CCI.xlsx,events_with_post_results,41
CCI,CCI.xlsx,eps_surprise_vs_1d_return_corr,-0.3369355443428633
CCI,CCI.xlsx,dimension,count
CCI,CCI.xlsx,earnings_events_total,41
CCI,CCI.xlsx,events_with_post_price_outcomes,41
CCI,CCI.xlsx,events_missing_post_price_outcomes,0
CCI,CCI.xlsx,events_missing_eps_estimate,0
EG,EG.xlsx,earnings_events,41
EG,EG.xlsx,events_with_post_results,41
EG,EG.xlsx,eps_surprise_vs_1d_return_corr,0.3893294178486158
EG,EG.xlsx,dimension,count
EG,EG.xlsx,earnings_events_total,41
EG,EG.xlsx,events_with_post_price_outcomes,41
EG,EG.xlsx,events_missing_post_price_outcomes,0
EG,EG.xlsx,events_missing_eps_estimate,0
CDW,CDW.xlsx,earnings_events,41
CDW,CDW.xlsx,events_with_post_results,41
CDW,CDW.xlsx,eps_surprise_vs_1d_return_corr,0.05973328350900845
CDW,CDW.xlsx,dimension,count
CDW,CDW.xlsx,earnings_events_total,41
CDW,CDW.xlsx,events_with_post_price_outcomes,41
CDW,CDW.xlsx,events_missing_post_price_outcomes,0
CDW,CDW.xlsx,events_missing_eps_estimate,0
BLD,BLD.xlsx,earnings_events,40
BLD,BLD.xlsx,events_with_post_results,40
BLD,BLD.xlsx,eps_surprise_vs_1d_return_corr,0.13277937457264
BLD,BLD.xlsx,dimension,count
BLD,BLD.xlsx,earnings_events_total,40
BLD,BLD.xlsx,events_with_post_price_outcomes,40
BLD,BLD.xlsx,events_missing_post_price_outcomes,0
BLD,BLD.xlsx,events_missing_eps_estimate,0
COF,COF.xlsx,earnings_events,41
COF,COF.xlsx,events_with_post_results,41
COF,COF.xlsx,eps_surprise_vs_1d_return_corr,-0.1442972179915879
COF,COF.xlsx,dimension,count
COF,COF.xlsx,earnings_events_total,41
COF,COF.xlsx,events_with_post_price_outcomes,41
COF,COF.xlsx,events_missing_post_price_outcomes,0
COF,COF.xlsx,events_missing_eps_estimate,0
CSX,CSX.xlsx,earnings_events,41
CSX,CSX.xlsx,events_with_post_results,41
CSX,CSX.xlsx,eps_surprise_vs_1d_return_corr,0.5660944101278965
CSX,CSX.xlsx,dimension,count
CSX,CSX.xlsx,earnings_events_total,41
CSX,CSX.xlsx,events_with_post_price_outcomes,41
CSX,CSX.xlsx,events_missing_post_price_outcomes,0
CSX,CSX.xlsx,events_missing_eps_estimate,0
CF,CF.xlsx,earnings_events,40
CF,CF.xlsx,events_with_post_results,40
CF,CF.xlsx,eps_surprise_vs_1d_return_corr,0.1743886599309087
CF,CF.xlsx,dimension,count
CF,CF.xlsx,earnings_events_total,40
CF,CF.xlsx,events_with_post_price_outcomes,40
CF,CF.xlsx,events_missing_post_price_outcomes,0
CF,CF.xlsx,events_missing_eps_estimate,0
DRI,DRI.xlsx,earnings_events,40
DRI,DRI.xlsx,events_with_post_results,40
DRI,DRI.xlsx,eps_surprise_vs_1d_return_corr,0.009425243470738573
DRI,DRI.xlsx,dimension,count
DRI,DRI.xlsx,earnings_events_total,40
DRI,DRI.xlsx,events_with_post_price_outcomes,40
DRI,DRI.xlsx,events_missing_post_price_outcomes,0
DRI,DRI.xlsx,events_missing_eps_estimate,0
BAM,BAM.xlsx,earnings_events,14
BAM,BAM.xlsx,events_with_post_results,14
BAM,BAM.xlsx,eps_surprise_vs_1d_return_corr,0.2846273841521509
BAM,BAM.xlsx,dimension,count
BAM,BAM.xlsx,earnings_events_total,14
BAM,BAM.xlsx,events_with_post_price_outcomes,14
BAM,BAM.xlsx,events_missing_post_price_outcomes,0
BAM,BAM.xlsx,events_missing_eps_estimate,0
EXC,EXC.xlsx,earnings_events,41
EXC,EXC.xlsx,events_with_post_results,41
EXC,EXC.xlsx,eps_surprise_vs_1d_return_corr,-0.3042034842010595
EXC,EXC.xlsx,dimension,count
EXC,EXC.xlsx,earnings_events_total,41
EXC,EXC.xlsx,events_with_post_price_outcomes,41
EXC,EXC.xlsx,events_missing_post_price_outcomes,0
EXC,EXC.xlsx,events_missing_eps_estimate,0
C,C.xlsx,earnings_events,41
C,C.xlsx,events_with_post_results,41
C,C.xlsx,eps_surprise_vs_1d_return_corr,0.1049701242904532
C,C.xlsx,dimension,count
C,C.xlsx,earnings_events_total,41
C,C.xlsx,events_with_post_price_outcomes,41
C,C.xlsx,events_missing_post_price_outcomes,0
C,C.xlsx,events_missing_eps_estimate,0
EQR,EQR.xlsx,earnings_events,41
EQR,EQR.xlsx,events_with_post_results,41
EQR,EQR.xlsx,eps_surprise_vs_1d_return_corr,0.1264354015110322
EQR,EQR.xlsx,dimension,count
EQR,EQR.xlsx,earnings_events_total,41
EQR,EQR.xlsx,events_with_post_price_outcomes,41
EQR,EQR.xlsx,events_missing_post_price_outcomes,0
EQR,EQR.xlsx,events_missing_eps_estimate,0
CPRT,CPRT.xlsx,earnings_events,40
CPRT,CPRT.xlsx,events_with_post_results,40
CPRT,CPRT.xlsx,eps_surprise_vs_1d_return_corr,0.08619492406230998
CPRT,CPRT.xlsx,dimension,count
CPRT,CPRT.xlsx,earnings_events_total,40
CPRT,CPRT.xlsx,events_with_post_price_outcomes,40
CPRT,CPRT.xlsx,events_missing_post_price_outcomes,0
CPRT,CPRT.xlsx,events_missing_eps_estimate,0
BRO,BRO.xlsx,earnings_events,41
BRO,BRO.xlsx,events_with_post_results,41
BRO,BRO.xlsx,eps_surprise_vs_1d_return_corr,0.3657807224889433
BRO,BRO.xlsx,dimension,count
BRO,BRO.xlsx,earnings_events_total,41
BRO,BRO.xlsx,events_with_post_price_outcomes,41
BRO,BRO.xlsx,events_missing_post_price_outcomes,0
BRO,BRO.xlsx,events_missing_eps_estimate,0
EIX,EIX.xlsx,earnings_events,40
EIX,EIX.xlsx,events_with_post_results,40
EIX,EIX.xlsx,eps_surprise_vs_1d_return_corr,0.4530193400636318
EIX,EIX.xlsx,dimension,count
EIX,EIX.xlsx,earnings_events_total,40
EIX,EIX.xlsx,events_with_post_price_outcomes,40
EIX,EIX.xlsx,events_missing_post_price_outcomes,0
EIX,EIX.xlsx,events_missing_eps_estimate,0
DGX,DGX.xlsx,earnings_events,41
DGX,DGX.xlsx,events_with_post_results,41
DGX,DGX.xlsx,eps_surprise_vs_1d_return_corr,0.01755544204602556
DGX,DGX.xlsx,dimension,count
DGX,DGX.xlsx,earnings_events_total,41
DGX,DGX.xlsx,events_with_post_price_outcomes,41
DGX,DGX.xlsx,events_missing_post_price_outcomes,0
DGX,DGX.xlsx,events_missing_eps_estimate,0
EMR,EMR.xlsx,earnings_events,41
EMR,EMR.xlsx,events_with_post_results,41
EMR,EMR.xlsx,eps_surprise_vs_1d_return_corr,0.06444962094586694
EMR,EMR.xlsx,dimension,count
EMR,EMR.xlsx,earnings_events_total,41
EMR,EMR.xlsx,events_with_post_price_outcomes,41
EMR,EMR.xlsx,events_missing_post_price_outcomes,0
EMR,EMR.xlsx,events_missing_eps_estimate,0
AA,AA.xlsx,earnings_events,38
AA,AA.xlsx,events_with_post_results,38
AA,AA.xlsx,eps_surprise_vs_1d_return_corr,-0.08405236035587803
AA,AA.xlsx,dimension,count
AA,AA.xlsx,earnings_events_total,38
AA,AA.xlsx,events_with_post_price_outcomes,38
AA,AA.xlsx,events_missing_post_price_outcomes,0
AA,AA.xlsx,events_missing_eps_estimate,1
CHTR,CHTR.xlsx,earnings_events,41
CHTR,CHTR.xlsx,events_with_post_results,41
CHTR,CHTR.xlsx,eps_surprise_vs_1d_return_corr,0.0005992890072813512
CHTR,CHTR.xlsx,dimension,count
CHTR,CHTR.xlsx,earnings_events_total,41
CHTR,CHTR.xlsx,events_with_post_price_outcomes,41
CHTR,CHTR.xlsx,events_missing_post_price_outcomes,0
CHTR,CHTR.xlsx,events_missing_eps_estimate,0
ADSK,ADSK.xlsx,earnings_events,40
ADSK,ADSK.xlsx,events_with_post_results,40
ADSK,ADSK.xlsx,eps_surprise_vs_1d_return_corr,0.2067988751829706
ADSK,ADSK.xlsx,dimension,count
ADSK,ADSK.xlsx,earnings_events_total,40
ADSK,ADSK.xlsx,events_with_post_price_outcomes,40
ADSK,ADSK.xlsx,events_missing_post_price_outcomes,0
ADSK,ADSK.xlsx,events_missing_eps_estimate,0
EXPD,EXPD.xlsx,earnings_events,40
EXPD,EXPD.xlsx,events_with_post_results,40
EXPD,EXPD.xlsx,eps_surprise_vs_1d_return_corr,-0.07501728038084811
EXPD,EXPD.xlsx,dimension,count
EXPD,EXPD.xlsx,earnings_events_total,40
EXPD,EXPD.xlsx,events_with_post_price_outcomes,40
EXPD,EXPD.xlsx,events_missing_post_price_outcomes,0
EXPD,EXPD.xlsx,events_missing_eps_estimate,0
BK,BK.xlsx,earnings_events,41
BK,BK.xlsx,events_with_post_results,41
BK,BK.xlsx,eps_surprise_vs_1d_return_corr,0.2535954332013542
BK,BK.xlsx,dimension,count
BK,BK.xlsx,earnings_events_total,41
BK,BK.xlsx,events_with_post_price_outcomes,41
BK,BK.xlsx,events_missing_post_price_outcomes,0
BK,BK.xlsx,events_missing_eps_estimate,0
ADBE,ADBE.xlsx,earnings_events,40
ADBE,ADBE.xlsx,events_with_post_results,40
ADBE,ADBE.xlsx,eps_surprise_vs_1d_return_corr,0.147119511445786
ADBE,ADBE.xlsx,dimension,count
ADBE,ADBE.xlsx,earnings_events_total,40
ADBE,ADBE.xlsx,events_with_post_price_outcomes,40
ADBE,ADBE.xlsx,events_missing_post_price_outcomes,0
ADBE,ADBE.xlsx,events_missing_eps_estimate,0
DAL,DAL.xlsx,earnings_events,41
DAL,DAL.xlsx,events_with_post_results,41
DAL,DAL.xlsx,eps_surprise_vs_1d_return_corr,-0.1073725596207983
DAL,DAL.xlsx,dimension,count
DAL,DAL.xlsx,earnings_events_total,41
DAL,DAL.xlsx,events_with_post_price_outcomes,41
DAL,DAL.xlsx,events_missing_post_price_outcomes,0
DAL,DAL.xlsx,events_missing_eps_estimate,0
BR,BR.xlsx,earnings_events,41
BR,BR.xlsx,events_with_post_results,41
BR,BR.xlsx,eps_surprise_vs_1d_return_corr,0.1934742150966162
BR,BR.xlsx,dimension,count
BR,BR.xlsx,earnings_events_total,41
BR,BR.xlsx,events_with_post_price_outcomes,41
BR,BR.xlsx,events_missing_post_price_outcomes,0
BR,BR.xlsx,events_missing_eps_estimate,0
EXAS,EXAS.xlsx,earnings_events,41
EXAS,EXAS.xlsx,events_with_post_results,40
EXAS,EXAS.xlsx,eps_surprise_vs_1d_return_corr,-0.02412898136125267
EXAS,EXAS.xlsx,dimension,count
EXAS,EXAS.xlsx,earnings_events_total,41
EXAS,EXAS.xlsx,events_with_post_price_outcomes,40
EXAS,EXAS.xlsx,events_missing_post_price_outcomes,1
EXAS,EXAS.xlsx,events_missing_eps_estimate,0
ACGL,ACGL.xlsx,earnings_events,41
ACGL,ACGL.xlsx,events_with_post_results,41
ACGL,ACGL.xlsx,eps_surprise_vs_1d_return_corr,0.1685396132299191
ACGL,ACGL.xlsx,dimension,count
ACGL,ACGL.xlsx,earnings_events_total,41
ACGL,ACGL.xlsx,events_with_post_price_outcomes,41
ACGL,ACGL.xlsx,events_missing_post_price_outcomes,0
ACGL,ACGL.xlsx,events_missing_eps_estimate,0
EL,EL.xlsx,earnings_events,41
EL,EL.xlsx,events_with_post_results,41
EL,EL.xlsx,eps_surprise_vs_1d_return_corr,-0.1583131774358519
EL,EL.xlsx,dimension,count
EL,EL.xlsx,earnings_events_total,41
EL,EL.xlsx,events_with_post_price_outcomes,41
EL,EL.xlsx,events_missing_post_price_outcomes,0
EL,EL.xlsx,events_missing_eps_estimate,0
AJG,AJG.xlsx,earnings_events,41
AJG,AJG.xlsx,events_with_post_results,41
AJG,AJG.xlsx,eps_surprise_vs_1d_return_corr,0.4175625290605793
AJG,AJG.xlsx,dimension,count
AJG,AJG.xlsx,earnings_events_total,41
AJG,AJG.xlsx,events_with_post_price_outcomes,41
AJG,AJG.xlsx,events_missing_post_price_outcomes,0
AJG,AJG.xlsx,events_missing_eps_estimate,0
EOG,EOG.xlsx,earnings_events,40
EOG,EOG.xlsx,events_with_post_results,40
EOG,EOG.xlsx,eps_surprise_vs_1d_return_corr,-0.06991854767706611
EOG,EOG.xlsx,dimension,count
EOG,EOG.xlsx,earnings_events_total,40
EOG,EOG.xlsx,events_with_post_price_outcomes,40
EOG,EOG.xlsx,events_missing_post_price_outcomes,0
EOG,EOG.xlsx,events_missing_eps_estimate,0
AZO,AZO.xlsx,earnings_events,40
AZO,AZO.xlsx,events_with_post_results,40
AZO,AZO.xlsx,eps_surprise_vs_1d_return_corr,-0.2104255829505443
AZO,AZO.xlsx,dimension,count
AZO,AZO.xlsx,earnings_events_total,40
AZO,AZO.xlsx,events_with_post_price_outcomes,40
AZO,AZO.xlsx,events_missing_post_price_outcomes,0
AZO,AZO.xlsx,events_missing_eps_estimate,0
BDX,BDX.xlsx,earnings_events,41
BDX,BDX.xlsx,events_with_post_results,41
BDX,BDX.xlsx,eps_surprise_vs_1d_return_corr,-0.1474372348701107
BDX,BDX.xlsx,dimension,count
BDX,BDX.xlsx,earnings_events_total,41
BDX,BDX.xlsx,events_with_post_price_outcomes,41
BDX,BDX.xlsx,events_missing_post_price_outcomes,0
BDX,BDX.xlsx,events_missing_eps_estimate,0
AVY,AVY.xlsx,earnings_events,41
AVY,AVY.xlsx,events_with_post_results,41
AVY,AVY.xlsx,eps_surprise_vs_1d_return_corr,0.0510822902857644
AVY,AVY.xlsx,dimension,count
AVY,AVY.xlsx,earnings_events_total,41
AVY,AVY.xlsx,events_with_post_price_outcomes,41
AVY,AVY.xlsx,events_missing_post_price_outcomes,0
AVY,AVY.xlsx,events_missing_eps_estimate,0
D,D.xlsx,earnings_events,40
D,D.xlsx,events_with_post_results,40
D,D.xlsx,eps_surprise_vs_1d_return_corr,-0.2252602951597833
D,D.xlsx,dimension,count
D,D.xlsx,earnings_events_total,40
D,D.xlsx,events_with_post_price_outcomes,40
D,D.xlsx,events_missing_post_price_outcomes,0
D,D.xlsx,events_missing_eps_estimate,0
ETR,ETR.xlsx,earnings_events,41
ETR,ETR.xlsx,events_with_post_results,41
ETR,ETR.xlsx,eps_surprise_vs_1d_return_corr,-0.01713361572996417
ETR,ETR.xlsx,dimension,count
ETR,ETR.xlsx,earnings_events_total,41
ETR,ETR.xlsx,events_with_post_price_outcomes,41
ETR,ETR.xlsx,events_missing_post_price_outcomes,0
ETR,ETR.xlsx,events_missing_eps_estimate,0
CTRA,CTRA.xlsx,earnings_events,40
CTRA,CTRA.xlsx,events_with_post_results,40
CTRA,CTRA.xlsx,eps_surprise_vs_1d_return_corr,0.3365976699775798
CTRA,CTRA.xlsx,dimension,count
CTRA,CTRA.xlsx,earnings_events_total,40
CTRA,CTRA.xlsx,events_with_post_price_outcomes,40
CTRA,CTRA.xlsx,events_missing_post_price_outcomes,0
CTRA,CTRA.xlsx,events_missing_eps_estimate,0
DOV,DOV.xlsx,earnings_events,41
DOV,DOV.xlsx,events_with_post_results,41
DOV,DOV.xlsx,eps_surprise_vs_1d_return_corr,0.05930425102977096
DOV,DOV.xlsx,dimension,count
DOV,DOV.xlsx,earnings_events_total,41
DOV,DOV.xlsx,events_with_post_price_outcomes,41
DOV,DOV.xlsx,events_missing_post_price_outcomes,0
DOV,DOV.xlsx,events_missing_eps_estimate,0
BG,BG.xlsx,earnings_events,41
BG,BG.xlsx,events_with_post_results,41
BG,BG.xlsx,eps_surprise_vs_1d_return_corr,-0.0605735703652713
BG,BG.xlsx,dimension,count
BG,BG.xlsx,earnings_events_total,41
BG,BG.xlsx,events_with_post_price_outcomes,41
BG,BG.xlsx,events_missing_post_price_outcomes,0
BG,BG.xlsx,events_missing_eps_estimate,0
AWK,AWK.xlsx,earnings_events,40
AWK,AWK.xlsx,events_with_post_results,40
AWK,AWK.xlsx,eps_surprise_vs_1d_return_corr,0.183010557914274
AWK,AWK.xlsx,dimension,count
AWK,AWK.xlsx,earnings_events_total,40
AWK,AWK.xlsx,events_with_post_price_outcomes,40
AWK,AWK.xlsx,events_missing_post_price_outcomes,0
AWK,AWK.xlsx,events_missing_eps_estimate,0
DVN,DVN.xlsx,earnings_events,40
DVN,DVN.xlsx,events_with_post_results,40
DVN,DVN.xlsx,eps_surprise_vs_1d_return_corr,0.1999722919051093
DVN,DVN.xlsx,dimension,count
DVN,DVN.xlsx,earnings_events_total,40
DVN,DVN.xlsx,events_with_post_price_outcomes,40
DVN,DVN.xlsx,events_missing_post_price_outcomes,0
DVN,DVN.xlsx,events_missing_eps_estimate,0
DHI,DHI.xlsx,earnings_events,41
DHI,DHI.xlsx,events_with_post_results,41
DHI,DHI.xlsx,eps_surprise_vs_1d_return_corr,-0.07811393295969128
DHI,DHI.xlsx,dimension,count
DHI,DHI.xlsx,earnings_events_total,41
DHI,DHI.xlsx,events_with_post_price_outcomes,41
DHI,DHI.xlsx,events_missing_post_price_outcomes,0
DHI,DHI.xlsx,events_missing_eps_estimate,0
DOW,DOW.xlsx,earnings_events,28
DOW,DOW.xlsx,events_with_post_results,28
DOW,DOW.xlsx,eps_surprise_vs_1d_return_corr,0.02334249396341759
DOW,DOW.xlsx,dimension,count
DOW,DOW.xlsx,earnings_events_total,28
DOW,DOW.xlsx,events_with_post_price_outcomes,28
DOW,DOW.xlsx,events_missing_post_price_outcomes,0
DOW,DOW.xlsx,events_missing_eps_estimate,0
EXE,EXE.xlsx,earnings_events,20
EXE,EXE.xlsx,events_with_post_results,20
EXE,EXE.xlsx,eps_surprise_vs_1d_return_corr,0.2701824859980123
EXE,EXE.xlsx,dimension,count
EXE,EXE.xlsx,earnings_events_total,20
EXE,EXE.xlsx,events_with_post_price_outcomes,20
EXE,EXE.xlsx,events_missing_post_price_outcomes,0
EXE,EXE.xlsx,events_missing_eps_estimate,0
ALNY,ALNY.xlsx,earnings_events,41
ALNY,ALNY.xlsx,events_with_post_results,41
ALNY,ALNY.xlsx,eps_surprise_vs_1d_return_corr,0.163985689031847
ALNY,ALNY.xlsx,dimension,count
ALNY,ALNY.xlsx,earnings_events_total,41
ALNY,ALNY.xlsx,events_with_post_price_outcomes,41
ALNY,ALNY.xlsx,events_missing_post_price_outcomes,0
ALNY,ALNY.xlsx,events_missing_eps_estimate,0
BIIB,BIIB.xlsx,earnings_events,41
BIIB,BIIB.xlsx,events_with_post_results,41
BIIB,BIIB.xlsx,eps_surprise_vs_1d_return_corr,-0.03407716258793014
BIIB,BIIB.xlsx,dimension,count
BIIB,BIIB.xlsx,earnings_events_total,41
BIIB,BIIB.xlsx,events_with_post_price_outcomes,41
BIIB,BIIB.xlsx,events_missing_post_price_outcomes,0
BIIB,BIIB.xlsx,events_missing_eps_estimate,0
EQT,EQT.xlsx,earnings_events,40
EQT,EQT.xlsx,events_with_post_results,40
EQT,EQT.xlsx,eps_surprise_vs_1d_return_corr,0.01299908091335377
EQT,EQT.xlsx,dimension,count
EQT,EQT.xlsx,earnings_events_total,40
EQT,EQT.xlsx,events_with_post_price_outcomes,40
EQT,EQT.xlsx,events_missing_post_price_outcomes,0
EQT,EQT.xlsx,events_missing_eps_estimate,1
CTVA,CTVA.xlsx,earnings_events,28
CTVA,CTVA.xlsx,events_with_post_results,28
CTVA,CTVA.xlsx,eps_surprise_vs_1d_return_corr,0.3238036521762158
CTVA,CTVA.xlsx,dimension,count
CTVA,CTVA.xlsx,earnings_events_total,28
CTVA,CTVA.xlsx,events_with_post_price_outcomes,28
CTVA,CTVA.xlsx,events_missing_post_price_outcomes,0
CTVA,CTVA.xlsx,events_missing_eps_estimate,0
AMAT,AMAT.xlsx,earnings_events,41
AMAT,AMAT.xlsx,events_with_post_results,41
AMAT,AMAT.xlsx,eps_surprise_vs_1d_return_corr,0.3696678533690163
AMAT,AMAT.xlsx,dimension,count
AMAT,AMAT.xlsx,earnings_events_total,41
AMAT,AMAT.xlsx,events_with_post_price_outcomes,41
AMAT,AMAT.xlsx,events_missing_post_price_outcomes,0
AMAT,AMAT.xlsx,events_missing_eps_estimate,0
CRM,CRM.xlsx,earnings_events,40
CRM,CRM.xlsx,events_with_post_results,40
CRM,CRM.xlsx,eps_surprise_vs_1d_return_corr,0.1571425264893503
CRM,CRM.xlsx,dimension,count
CRM,CRM.xlsx,earnings_events_total,40
CRM,CRM.xlsx,events_with_post_price_outcomes,40
CRM,CRM.xlsx,events_missing_post_price_outcomes,0
CRM,CRM.xlsx,events_missing_eps_estimate,0
ADI,ADI.xlsx,earnings_events,40
ADI,ADI.xlsx,events_with_post_results,40
ADI,ADI.xlsx,eps_surprise_vs_1d_return_corr,-0.1245412044427755
ADI,ADI.xlsx,dimension,count
ADI,ADI.xlsx,earnings_events_total,40
ADI,ADI.xlsx,events_with_post_price_outcomes,40
ADI,ADI.xlsx,events_missing_post_price_outcomes,0
ADI,ADI.xlsx,events_missing_eps_estimate,0
ACN,ACN.xlsx,earnings_events,40
ACN,ACN.xlsx,events_with_post_results,40
ACN,ACN.xlsx,eps_surprise_vs_1d_return_corr,-0.1471163636648162
ACN,ACN.xlsx,dimension,count
ACN,ACN.xlsx,earnings_events_total,40
ACN,ACN.xlsx,events_with_post_price_outcomes,40
ACN,ACN.xlsx,events_missing_post_price_outcomes,0
ACN,ACN.xlsx,events_missing_eps_estimate,0
AU,AU.xlsx,earnings_events,10
AU,AU.xlsx,events_with_post_results,10
AU,AU.xlsx,eps_surprise_vs_1d_return_corr,0.216904318300924
AU,AU.xlsx,dimension,count
AU,AU.xlsx,earnings_events_total,10
AU,AU.xlsx,events_with_post_price_outcomes,10
AU,AU.xlsx,events_missing_post_price_outcomes,0
AU,AU.xlsx,events_missing_eps_estimate,0
CL,CL.xlsx,earnings_events,41
CL,CL.xlsx,events_with_post_results,41
CL,CL.xlsx,eps_surprise_vs_1d_return_corr,0.2119839593550858
CL,CL.xlsx,dimension,count
CL,CL.xlsx,earnings_events_total,41
CL,CL.xlsx,events_with_post_price_outcomes,41
CL,CL.xlsx,events_missing_post_price_outcomes,0
CL,CL.xlsx,events_missing_eps_estimate,0
ADP,ADP.xlsx,earnings_events,41
ADP,ADP.xlsx,events_with_post_results,41
ADP,ADP.xlsx,eps_surprise_vs_1d_return_corr,0.0883003890901869
ADP,ADP.xlsx,dimension,count
ADP,ADP.xlsx,earnings_events_total,41
ADP,ADP.xlsx,events_with_post_price_outcomes,41
ADP,ADP.xlsx,events_missing_post_price_outcomes,0
ADP,ADP.xlsx,events_missing_eps_estimate,0
EXPE,EXPE.xlsx,earnings_events,41
EXPE,EXPE.xlsx,events_with_post_results,41
EXPE,EXPE.xlsx,eps_surprise_vs_1d_return_corr,0.00175399558732214
EXPE,EXPE.xlsx,dimension,count
EXPE,EXPE.xlsx,earnings_events_total,41
EXPE,EXPE.xlsx,events_with_post_price_outcomes,41
EXPE,EXPE.xlsx,events_missing_post_price_outcomes,0
EXPE,EXPE.xlsx,events_missing_eps_estimate,0
AMT,AMT.xlsx,earnings_events,40
AMT,AMT.xlsx,events_with_post_results,40
AMT,AMT.xlsx,eps_surprise_vs_1d_return_corr,0.1641700974003903
AMT,AMT.xlsx,dimension,count
AMT,AMT.xlsx,earnings_events_total,40
AMT,AMT.xlsx,events_with_post_price_outcomes,40
AMT,AMT.xlsx,events_missing_post_price_outcomes,0
AMT,AMT.xlsx,events_missing_eps_estimate,0
AFRM,AFRM.xlsx,earnings_events,21
AFRM,AFRM.xlsx,events_with_post_results,21
AFRM,AFRM.xlsx,eps_surprise_vs_1d_return_corr,0.1563029840945069
AFRM,AFRM.xlsx,dimension,count
AFRM,AFRM.xlsx,earnings_events_total,21
AFRM,AFRM.xlsx,events_with_post_price_outcomes,21
AFRM,AFRM.xlsx,events_missing_post_price_outcomes,0
AFRM,AFRM.xlsx,events_missing_eps_estimate,0
DG,DG.xlsx,earnings_events,40
DG,DG.xlsx,events_with_post_results,40
DG,DG.xlsx,eps_surprise_vs_1d_return_corr,0.1164257284406423
DG,DG.xlsx,dimension,count
DG,DG.xlsx,earnings_events_total,40
DG,DG.xlsx,events_with_post_price_outcomes,40
DG,DG.xlsx,events_missing_post_price_outcomes,0
DG,DG.xlsx,events_missing_eps_estimate,0
DELL,DELL.xlsx,earnings_events,28
DELL,DELL.xlsx,events_with_post_results,28
DELL,DELL.xlsx,eps_surprise_vs_1d_return_corr,0.5749572109029277
